IDX,BestObjective,NumOfIndividuals,NumOfDimensions,NumOfIterations,NumOfFunctionCall,ElapsedTime,ObjectiveFunction,Algorithm
13248,72.1391393,100,30,150,15000,0.772192955,Step,SPSO
13249,251.5917779,100,30,150,15000,0.781897068,Step,SPSO
13250,76.04670847,100,30,150,15000,0.731523037,Step,SPSO
13251,193.4481682,100,30,150,15000,0.753021955,Step,SPSO
13252,41.82374961,100,30,150,15000,0.742405176,Step,SPSO
13253,84.49925729,100,30,150,15000,0.736098766,Step,SPSO
13254,121.1302331,100,30,150,15000,0.736914873,Step,SPSO
13255,132.1768572,100,30,150,15000,0.719963074,Step,SPSO
13256,73.85110439,100,30,150,15000,0.728121042,Step,SPSO
13257,105.8896331,100,30,150,15000,0.731321096,Step,SPSO
13258,65.55608885,100,30,150,15000,0.728109121,Step,SPSO
13259,85.02818972,100,30,150,15000,0.721516848,Step,SPSO
13260,113.1471711,100,30,150,15000,0.737701893,Step,SPSO
13261,264.070671,100,30,150,15000,0.718445063,Step,SPSO
13262,65.65985236,100,30,150,15000,0.756369114,Step,SPSO
13263,109.2584745,100,30,150,15000,0.747879982,Step,SPSO
13264,148.1179678,100,30,150,15000,0.713365793,Step,SPSO
13265,74.81409803,100,30,150,15000,0.755690098,Step,SPSO
13266,71.86529603,100,30,150,15000,0.718822241,Step,SPSO
13267,128.180348,100,30,150,15000,0.734222651,Step,SPSO
13268,30.39985315,100,30,150,15000,0.75006485,Step,SPSO
13269,113.2001181,100,30,150,15000,0.732722044,Step,SPSO
13270,107.4091652,100,30,150,15000,0.759145021,Step,SPSO
13271,89.10780742,100,30,150,15000,0.733701944,Step,SPSO
13272,142.0131987,100,30,150,15000,0.72335887,Step,SPSO
13273,57.46633732,100,30,150,15000,0.735703945,Step,SPSO
13274,65.97105177,100,30,150,15000,0.721470118,Step,SPSO
13275,57.73433699,100,30,150,15000,0.718426943,Step,SPSO
13276,35.35723263,100,30,150,15000,0.738178015,Step,SPSO
13277,249.2994587,100,30,150,15000,0.727946997,Step,SPSO
13278,58.41101767,100,30,150,15000,0.730060101,Step,SPSO
13279,76.04391328,100,30,150,15000,0.738169193,Step,SPSO
13280,126.4423033,100,30,150,15000,0.742797136,Step,SPSO
13281,73.80055722,100,30,150,15000,0.730903149,Step,SPSO
13282,75.43147804,100,30,150,15000,0.72257781,Step,SPSO
13283,117.225634,100,30,150,15000,0.726275206,Step,SPSO
13284,61.01949838,100,30,150,15000,0.728325844,Step,SPSO
13285,89.94542157,100,30,150,15000,0.72906208,Step,SPSO
13286,177.8403975,100,30,150,15000,0.723101139,Step,SPSO
13287,218.5105272,100,30,150,15000,0.739964247,Step,SPSO
13288,91.24195979,100,30,150,15000,0.720864058,Step,SPSO
13289,208.7697254,100,30,150,15000,0.740669012,Step,SPSO
13290,121.3841541,100,30,150,15000,0.736649275,Step,SPSO
13291,57.72220303,100,30,150,15000,0.740298986,Step,SPSO
13292,47.03787962,100,30,150,15000,0.73428297,Step,SPSO
13293,46.96819409,100,30,150,15000,0.725488663,Step,SPSO
13294,58.63023292,100,30,150,15000,0.733003139,Step,SPSO
13295,51.31475238,100,30,150,15000,0.728480101,Step,SPSO
13296,129.6644913,100,30,150,15000,0.730600119,Step,SPSO
13297,78.22940164,100,30,150,15000,0.732084274,Step,SPSO
13298,207.2116183,100,30,150,15000,0.741343975,Step,SPSO
13299,64.50468504,100,30,150,15000,0.722872972,Step,SPSO
13300,48.91404859,100,30,150,15000,0.729355097,Step,SPSO
13301,110.7216682,100,30,150,15000,0.737253189,Step,SPSO
13302,124.2980502,100,30,150,15000,0.715086699,Step,SPSO
13303,120.2534688,100,30,150,15000,0.729659796,Step,SPSO
13304,52.25373941,100,30,150,15000,0.715652943,Step,SPSO
13305,48.89099317,100,30,150,15000,0.723568916,Step,SPSO
13306,84.2539307,100,30,150,15000,0.737477064,Step,SPSO
13307,110.3902704,100,30,150,15000,0.780438185,Step,SPSO
13308,84.78405463,100,30,150,15000,0.721103191,Step,SPSO
13309,118.4014765,100,30,150,15000,0.772559166,Step,SPSO
13310,125.4452493,100,30,150,15000,0.731603861,Step,SPSO
13311,100.1744895,100,30,150,15000,0.792809963,Step,SPSO
13312,55.86354638,100,30,150,15000,0.743016005,Step,SPSO
13313,110.1993885,100,30,150,15000,0.737144709,Step,SPSO
13314,144.9335553,100,30,150,15000,0.73122716,Step,SPSO
13315,211.6224497,100,30,150,15000,0.720880985,Step,SPSO
13316,96.38859236,100,30,150,15000,0.745871067,Step,SPSO
13317,113.8006116,100,30,150,15000,0.725983858,Step,SPSO
13318,51.16168448,100,30,150,15000,0.727636814,Step,SPSO
13319,76.63720058,100,30,150,15000,0.722837925,Step,SPSO
13320,40.49888994,100,30,150,15000,0.747079134,Step,SPSO
13321,113.4301881,100,30,150,15000,0.719937086,Step,SPSO
13322,93.80097771,100,30,150,15000,0.727699995,Step,SPSO
13323,88.08694342,100,30,150,15000,0.719166756,Step,SPSO
13324,58.05904069,100,30,150,15000,0.716629982,Step,SPSO
13325,56.47089906,100,30,150,15000,0.727832079,Step,SPSO
13326,67.65266931,100,30,150,15000,0.727355957,Step,SPSO
13327,105.2257497,100,30,150,15000,0.744060993,Step,SPSO
13328,77.00174922,100,30,150,15000,1.091508865,Step,SPSO
13329,38.63607136,100,30,150,15000,0.766914129,Step,SPSO
13330,67.15512923,100,30,150,15000,0.758400917,Step,SPSO
13331,61.40351348,100,30,150,15000,0.749289989,Step,SPSO
13332,46.35552124,100,30,150,15000,0.744700909,Step,SPSO
13333,82.14327997,100,30,150,15000,0.731863022,Step,SPSO
13334,93.14228441,100,30,150,15000,0.734843969,Step,SPSO
13335,116.0666715,100,30,150,15000,0.736129045,Step,SPSO
13336,114.3145718,100,30,150,15000,0.735433817,Step,SPSO
13337,71.01862155,100,30,150,15000,0.733761787,Step,SPSO
13338,45.94875021,100,30,150,15000,0.736915827,Step,SPSO
13339,109.0580812,100,30,150,15000,0.717284918,Step,SPSO
13340,37.0882059,100,30,150,15000,0.724340916,Step,SPSO
13341,86.30474606,100,30,150,15000,0.748563051,Step,SPSO
13342,56.23359062,100,30,150,15000,0.715296984,Step,SPSO
13343,136.5901667,100,30,150,15000,0.731015921,Step,SPSO
13344,40.5483345,100,30,150,15000,0.731025219,Step,SPSO
13345,61.87021528,100,30,150,15000,0.731326103,Step,SPSO
13346,126.2918482,100,30,150,15000,0.753004074,Step,SPSO
13347,158.2766941,100,30,150,15000,0.721691132,Step,SPSO
13348,81.55063936,100,30,150,15000,0.716353178,Step,SPSO
13349,88.4238413,100,30,150,15000,0.757519245,Step,SPSO
13350,64.06360226,100,30,150,15000,0.720674992,Step,SPSO
13351,42.69108659,100,30,150,15000,0.728802681,Step,SPSO
13352,74.00100886,100,30,150,15000,0.73644495,Step,SPSO
13353,42.62363154,100,30,150,15000,0.732088089,Step,SPSO
13354,197.9228551,100,30,150,15000,0.729750872,Step,SPSO
13355,60.03072901,100,30,150,15000,0.731820822,Step,SPSO
13356,64.56494725,100,30,150,15000,0.797843933,Step,SPSO
13357,47.21280744,100,30,150,15000,0.737439871,Step,SPSO
13358,113.7297646,100,30,150,15000,0.732880831,Step,SPSO
13359,94.62957772,100,30,150,15000,0.722949743,Step,SPSO
13360,201.5505065,100,30,150,15000,0.752610922,Step,SPSO
13361,79.60988064,100,30,150,15000,0.724336863,Step,SPSO
13362,95.51423923,100,30,150,15000,0.723675966,Step,SPSO
13363,100.5047086,100,30,150,15000,0.740300894,Step,SPSO
13364,48.67189289,100,30,150,15000,0.72269702,Step,SPSO
13365,81.76784362,100,30,150,15000,0.736958981,Step,SPSO
13366,109.1059985,100,30,150,15000,0.721047878,Step,SPSO
13367,91.22016106,100,30,150,15000,0.737925053,Step,SPSO
13368,139.5466692,100,30,150,15000,0.728678942,Step,SPSO
13369,70.95603102,100,30,150,15000,0.719408274,Step,SPSO
13370,198.0821018,100,30,150,15000,0.725759983,Step,SPSO
13371,65.11102005,100,30,150,15000,0.733411074,Step,SPSO
13372,59.84042182,100,30,150,15000,0.730209112,Step,SPSO
13373,70.64671211,100,30,150,15000,0.719360113,Step,SPSO
13374,74.41412651,100,30,150,15000,0.749025106,Step,SPSO
13375,113.1495833,100,30,150,15000,0.718691111,Step,SPSO
13376,45.96084828,100,30,150,15000,0.735646963,Step,SPSO
13377,86.53429128,100,30,150,15000,0.728540182,Step,SPSO
13378,191.9277281,100,30,150,15000,0.728727102,Step,SPSO
13379,43.77491082,100,30,150,15000,0.735708952,Step,SPSO
13380,110.8179166,100,30,150,15000,0.723161221,Step,SPSO
13381,41.68711646,100,30,150,15000,0.722195148,Step,SPSO
13382,75.40917727,100,30,150,15000,0.733339071,Step,SPSO
13383,90.27493243,100,30,150,15000,0.722343922,Step,SPSO
13384,106.2130329,100,30,150,15000,0.721250057,Step,SPSO
13385,133.7610785,100,30,150,15000,0.729060888,Step,SPSO
13386,60.50941981,100,30,150,15000,0.721762896,Step,SPSO
13387,59.64734793,100,30,150,15000,0.732531786,Step,SPSO
13388,46.02604302,100,30,150,15000,0.763294935,Step,SPSO
13389,42.65938013,100,30,150,15000,0.741137028,Step,SPSO
13390,108.5759818,100,30,150,15000,0.766533852,Step,SPSO
13391,103.0178383,100,30,150,15000,0.711537123,Step,SPSO
13392,83.14256646,100,30,150,15000,0.785796881,Step,SPSO
13393,94.06954732,100,30,150,15000,0.737438917,Step,SPSO
13394,38.35516255,100,30,150,15000,0.731359005,Step,SPSO
13395,90.28973832,100,30,150,15000,0.753237009,Step,SPSO
13396,54.5696841,100,30,150,15000,0.725594044,Step,SPSO
13397,172.7597001,100,30,150,15000,0.73076582,Step,SPSO
13398,69.99283881,100,30,150,15000,0.728111267,Step,SPSO
13399,102.5437464,100,30,150,15000,0.723813057,Step,SPSO
13400,42.43794285,100,30,150,15000,2.180058241,Step,FiPSO
13401,45.17404826,100,30,150,15000,2.21206212,Step,FiPSO
13402,49.10375386,100,30,150,15000,2.162687778,Step,FiPSO
13403,39.19073052,100,30,150,15000,2.196147919,Step,FiPSO
13404,56.41076461,100,30,150,15000,2.160862923,Step,FiPSO
13405,63.97049806,100,30,150,15000,2.124061108,Step,FiPSO
13406,44.75726093,100,30,150,15000,2.096255302,Step,FiPSO
13407,51.36143785,100,30,150,15000,2.104176044,Step,FiPSO
13408,56.31166578,100,30,150,15000,2.104322195,Step,FiPSO
13409,44.19431487,100,30,150,15000,2.133111,Step,FiPSO
13410,53.97335817,100,30,150,15000,2.117613077,Step,FiPSO
13411,48.78926331,100,30,150,15000,2.083408117,Step,FiPSO
13412,49.362921,100,30,150,15000,2.118075848,Step,FiPSO
13413,44.61570804,100,30,150,15000,2.088965893,Step,FiPSO
13414,42.52977527,100,30,150,15000,2.294077873,Step,FiPSO
13415,53.46609838,100,30,150,15000,2.36480689,Step,FiPSO
13416,58.88919372,100,30,150,15000,2.106352091,Step,FiPSO
13417,68.86931365,100,30,150,15000,2.223209858,Step,FiPSO
13418,64.2307788,100,30,150,15000,2.098889112,Step,FiPSO
13419,43.42207648,100,30,150,15000,2.130939007,Step,FiPSO
13420,54.73438322,100,30,150,15000,2.092798948,Step,FiPSO
13421,50.89008108,100,30,150,15000,2.101532936,Step,FiPSO
13422,34.408961,100,30,150,15000,2.10814786,Step,FiPSO
13423,42.8524055,100,30,150,15000,2.101313829,Step,FiPSO
13424,60.42855322,100,30,150,15000,2.185850143,Step,FiPSO
13425,41.8634023,100,30,150,15000,2.150517941,Step,FiPSO
13426,56.54484811,100,30,150,15000,2.104754925,Step,FiPSO
13427,59.49368889,100,30,150,15000,2.109745026,Step,FiPSO
13428,45.37385761,100,30,150,15000,2.100434065,Step,FiPSO
13429,44.85935569,100,30,150,15000,2.098031998,Step,FiPSO
13430,65.05225561,100,30,150,15000,2.109040737,Step,FiPSO
13431,60.17148796,100,30,150,15000,2.114572763,Step,FiPSO
13432,44.743345,100,30,150,15000,2.087115049,Step,FiPSO
13433,60.42940338,100,30,150,15000,2.099058867,Step,FiPSO
13434,57.2679898,100,30,150,15000,2.115679979,Step,FiPSO
13435,45.83716924,100,30,150,15000,2.110248089,Step,FiPSO
13436,34.5505673,100,30,150,15000,2.096185923,Step,FiPSO
13437,45.850254,100,30,150,15000,2.127083063,Step,FiPSO
13438,55.53882808,100,30,150,15000,2.124225855,Step,FiPSO
13439,41.40620403,100,30,150,15000,2.095000982,Step,FiPSO
13440,50.38672603,100,30,150,15000,2.114991903,Step,FiPSO
13441,38.75609487,100,30,150,15000,2.111665249,Step,FiPSO
13442,31.36152425,100,30,150,15000,2.095894814,Step,FiPSO
13443,41.58726685,100,30,150,15000,2.094825983,Step,FiPSO
13444,32.67569342,100,30,150,15000,2.106097937,Step,FiPSO
13445,48.68279747,100,30,150,15000,2.118650913,Step,FiPSO
13446,53.28779046,100,30,150,15000,2.093151093,Step,FiPSO
13447,42.24584556,100,30,150,15000,2.094112873,Step,FiPSO
13448,56.36018055,100,30,150,15000,2.113284826,Step,FiPSO
13449,49.07458222,100,30,150,15000,2.097685099,Step,FiPSO
13450,44.6676976,100,30,150,15000,2.10699892,Step,FiPSO
13451,41.87492244,100,30,150,15000,2.083563805,Step,FiPSO
13452,57.07451588,100,30,150,15000,2.159282207,Step,FiPSO
13453,38.83544488,100,30,150,15000,2.164456129,Step,FiPSO
13454,51.28586508,100,30,150,15000,2.114130974,Step,FiPSO
13455,58.76941005,100,30,150,15000,2.101467133,Step,FiPSO
13456,38.04683505,100,30,150,15000,2.130610943,Step,FiPSO
13457,54.86483397,100,30,150,15000,2.103012085,Step,FiPSO
13458,43.36236315,100,30,150,15000,2.085988045,Step,FiPSO
13459,70.5158767,100,30,150,15000,2.101470947,Step,FiPSO
13460,33.57724557,100,30,150,15000,2.107624769,Step,FiPSO
13461,31.72700386,100,30,150,15000,2.101209164,Step,FiPSO
13462,49.14197733,100,30,150,15000,2.08543396,Step,FiPSO
13463,37.89738366,100,30,150,15000,2.125174999,Step,FiPSO
13464,51.00479326,100,30,150,15000,2.114726067,Step,FiPSO
13465,39.94706581,100,30,150,15000,2.099193096,Step,FiPSO
13466,38.23667787,100,30,150,15000,2.191518068,Step,FiPSO
13467,36.50354235,100,30,150,15000,2.12212491,Step,FiPSO
13468,39.35161901,100,30,150,15000,2.094045877,Step,FiPSO
13469,42.05311094,100,30,150,15000,2.086567163,Step,FiPSO
13470,65.42543151,100,30,150,15000,2.114925861,Step,FiPSO
13471,52.28984207,100,30,150,15000,2.096896172,Step,FiPSO
13472,38.06607968,100,30,150,15000,2.103882074,Step,FiPSO
13473,42.58940541,100,30,150,15000,2.104489803,Step,FiPSO
13474,37.80086487,100,30,150,15000,2.099289179,Step,FiPSO
13475,48.39382618,100,30,150,15000,2.087648153,Step,FiPSO
13476,39.09424847,100,30,150,15000,2.102423668,Step,FiPSO
13477,39.33724518,100,30,150,15000,2.160801888,Step,FiPSO
13478,29.8722474,100,30,150,15000,2.095349789,Step,FiPSO
13479,35.15676324,100,30,150,15000,2.112356663,Step,FiPSO
13480,54.89924947,100,30,150,15000,2.192034006,Step,FiPSO
13481,32.00675607,100,30,150,15000,2.131126881,Step,FiPSO
13482,49.24612371,100,30,150,15000,2.156598091,Step,FiPSO
13483,35.97349116,100,30,150,15000,2.098158836,Step,FiPSO
13484,39.71310052,100,30,150,15000,2.100609064,Step,FiPSO
13485,40.01062386,100,30,150,15000,2.119523048,Step,FiPSO
13486,42.06645024,100,30,150,15000,2.088366032,Step,FiPSO
13487,32.96807312,100,30,150,15000,2.100424051,Step,FiPSO
13488,42.68228023,100,30,150,15000,2.108052969,Step,FiPSO
13489,49.36465469,100,30,150,15000,2.158957243,Step,FiPSO
13490,55.69536646,100,30,150,15000,2.127578735,Step,FiPSO
13491,47.08084568,100,30,150,15000,2.0951581,Step,FiPSO
13492,38.16760869,100,30,150,15000,2.119987965,Step,FiPSO
13493,44.73485503,100,30,150,15000,2.109057903,Step,FiPSO
13494,46.49915616,100,30,150,15000,2.175163984,Step,FiPSO
13495,48.36949314,100,30,150,15000,2.119210005,Step,FiPSO
13496,64.57046537,100,30,150,15000,2.098639011,Step,FiPSO
13497,35.95660389,100,30,150,15000,2.113566875,Step,FiPSO
13498,49.36678881,100,30,150,15000,2.101918221,Step,FiPSO
13499,38.49297929,100,30,150,15000,2.125108004,Step,FiPSO
13500,51.57458584,100,30,150,15000,2.091542959,Step,FiPSO
13501,39.35691302,100,30,150,15000,2.121181965,Step,FiPSO
13502,37.4194438,100,30,150,15000,2.098747969,Step,FiPSO
13503,56.93460771,100,30,150,15000,2.098542213,Step,FiPSO
13504,43.82943463,100,30,150,15000,2.093116283,Step,FiPSO
13505,47.39845733,100,30,150,15000,2.09984684,Step,FiPSO
13506,50.95001732,100,30,150,15000,2.120218039,Step,FiPSO
13507,48.82546732,100,30,150,15000,2.111474752,Step,FiPSO
13508,43.23681874,100,30,150,15000,2.117022991,Step,FiPSO
13509,49.89252108,100,30,150,15000,2.181267977,Step,FiPSO
13510,50.86668655,100,30,150,15000,2.13723588,Step,FiPSO
13511,48.71459573,100,30,150,15000,2.113917112,Step,FiPSO
13512,36.74770832,100,30,150,15000,2.099872112,Step,FiPSO
13513,65.54189556,100,30,150,15000,2.088147879,Step,FiPSO
13514,53.21442755,100,30,150,15000,2.102304935,Step,FiPSO
13515,43.38265418,100,30,150,15000,2.107072115,Step,FiPSO
13516,38.21118444,100,30,150,15000,2.091427088,Step,FiPSO
13517,52.59435511,100,30,150,15000,2.09833169,Step,FiPSO
13518,44.484114,100,30,150,15000,2.108891249,Step,FiPSO
13519,42.93955463,100,30,150,15000,2.102540731,Step,FiPSO
13520,40.92044741,100,30,150,15000,2.107573032,Step,FiPSO
13521,44.51595217,100,30,150,15000,2.118476152,Step,FiPSO
13522,59.0429001,100,30,150,15000,2.097928762,Step,FiPSO
13523,45.23705476,100,30,150,15000,2.124454021,Step,FiPSO
13524,53.99461481,100,30,150,15000,2.131685019,Step,FiPSO
13525,47.25461289,100,30,150,15000,2.095891953,Step,FiPSO
13526,45.03470547,100,30,150,15000,2.207554102,Step,FiPSO
13527,46.37671193,100,30,150,15000,2.113451004,Step,FiPSO
13528,39.51149795,100,30,150,15000,2.133727789,Step,FiPSO
13529,75.82504961,100,30,150,15000,2.105810881,Step,FiPSO
13530,43.49444353,100,30,150,15000,2.109471321,Step,FiPSO
13531,31.68226046,100,30,150,15000,2.099389076,Step,FiPSO
13532,43.1564435,100,30,150,15000,2.092590094,Step,FiPSO
13533,65.74696084,100,30,150,15000,2.103237152,Step,FiPSO
13534,36.62154855,100,30,150,15000,2.096982002,Step,FiPSO
13535,48.03653852,100,30,150,15000,2.137186766,Step,FiPSO
13536,36.32588291,100,30,150,15000,2.096605301,Step,FiPSO
13537,54.28449034,100,30,150,15000,2.149059057,Step,FiPSO
13538,48.23580869,100,30,150,15000,2.120457888,Step,FiPSO
13539,47.98675897,100,30,150,15000,2.156616926,Step,FiPSO
13540,46.2977608,100,30,150,15000,2.123693228,Step,FiPSO
13541,41.26311476,100,30,150,15000,2.093463898,Step,FiPSO
13542,44.58369338,100,30,150,15000,2.115206003,Step,FiPSO
13543,36.54092384,100,30,150,15000,2.125007868,Step,FiPSO
13544,55.44786067,100,30,150,15000,2.104422092,Step,FiPSO
13545,40.40378141,100,30,150,15000,2.109375954,Step,FiPSO
13546,43.13717387,100,30,150,15000,2.088276148,Step,FiPSO
13547,46.93891192,100,30,150,15000,2.097796917,Step,FiPSO
13548,51.57917309,100,30,150,15000,2.102897167,Step,FiPSO
13549,42.85655743,100,30,150,15000,2.100961924,Step,FiPSO
13550,44.33833044,100,30,150,15000,2.151431084,Step,FiPSO
13551,50.31130954,100,30,150,15000,2.120213985,Step,FiPSO
13552,39.23727699,100,30,150,15000,2.126893997,Step,FiPSO
13553,34.38571472,100,30,150,15000,2.089401722,Step,FiPSO
13554,55.2927184,100,30,150,15000,2.104934216,Step,FiPSO
13555,39.53851006,100,30,150,15000,2.087769985,Step,FiPSO
13556,57.15281359,100,30,150,15000,2.088019848,Step,FiPSO
13557,44.27919543,100,30,150,15000,2.120611191,Step,FiPSO
13558,41.84054241,100,30,150,15000,2.10919714,Step,FiPSO
13559,42.82450822,100,30,150,15000,2.096163034,Step,FiPSO
13560,43.45094022,100,30,150,15000,2.105046034,Step,FiPSO
13561,44.32540061,100,30,150,15000,2.100062132,Step,FiPSO
13562,43.16613984,100,30,150,15000,2.086318254,Step,FiPSO
13563,60.05464279,100,30,150,15000,2.089256048,Step,FiPSO
13564,35.60183043,100,30,150,15000,2.125289202,Step,FiPSO
13565,47.71716337,100,30,150,15000,2.114503145,Step,FiPSO
13566,45.70802568,100,30,150,15000,2.182228088,Step,FiPSO
13567,41.1921141,100,30,150,15000,2.147388935,Step,FiPSO
13568,65.30474558,100,30,150,15000,2.126430988,Step,FiPSO
13569,45.38332297,100,30,150,15000,2.08869195,Step,FiPSO
13570,50.81328929,100,30,150,15000,2.108134031,Step,FiPSO
13571,45.19551428,100,30,150,15000,2.109616995,Step,FiPSO
13572,36.96143814,100,30,150,15000,2.101133823,Step,FiPSO
13573,41.21727452,100,30,150,15000,2.155289888,Step,FiPSO
13574,60.19993365,100,30,150,15000,2.1267488,Step,FiPSO
13575,48.67580805,100,30,150,15000,2.096340895,Step,FiPSO
13576,34.01591477,100,30,150,15000,2.129769087,Step,FiPSO
13577,58.02761255,100,30,150,15000,2.134233952,Step,FiPSO
13578,50.88740547,100,30,150,15000,2.124486208,Step,FiPSO
13579,42.15302242,100,30,150,15000,2.145601988,Step,FiPSO
13580,32.95513445,100,30,150,15000,2.119591713,Step,FiPSO
13581,44.24217139,100,30,150,15000,2.108994007,Step,FiPSO
13582,59.58211596,100,30,150,15000,2.107406139,Step,FiPSO
13583,47.63455903,100,30,150,15000,2.088089228,Step,FiPSO
13584,45.76938207,100,30,150,15000,2.105951071,Step,FiPSO
13585,45.76784878,100,30,150,15000,2.098912716,Step,FiPSO
13586,57.68852515,100,30,150,15000,2.107204676,Step,FiPSO
13587,36.21203638,100,30,150,15000,2.105608225,Step,FiPSO
13588,51.42632093,100,30,150,15000,2.093758106,Step,FiPSO
13589,58.34975964,100,30,150,15000,2.093883276,Step,FiPSO
13590,46.56626466,100,30,150,15000,2.093410015,Step,FiPSO
13591,61.49283864,100,30,150,15000,2.103055,Step,FiPSO
13592,39.30673095,100,30,150,15000,2.1095891,Step,FiPSO
13593,51.40381623,100,30,150,15000,2.126936913,Step,FiPSO
13594,53.76530805,100,30,150,15000,2.170233011,Step,FiPSO
13595,33.18527637,100,30,150,15000,2.192241192,Step,FiPSO
13596,46.05015398,100,30,150,15000,2.084949017,Step,FiPSO
13597,48.05835542,100,30,150,15000,2.114195108,Step,FiPSO
